trades,total_pnl,win_rate,avg_size_usd,median_size_usd,directional_long_share,consistency,cluster_id,archetype
15397.142857142857,462930.3587792858,0.49959990143356914,3094.268367883311,668.4092857142856,0.7107953373711852,1599.6811699486702,0,Systematic Winners
3011.449999999999,104923.75472149995,0.37504823875676757,3827.190734692208,757.73725,0.2731966220552764,217.2460024198989,1,Balanced Opportunists
9275.5,1871806.208834,0.34837334339971593,9998.731054450287,985.73,0.23105918668165532,950.4751602982324,2,Conviction Size Traders
8219.333333333332,390628.975251,0.4000560402407908,24666.43572270463,5421.801666666667,0.6928904870601034,617.5364029426995,3,Conviction Size Traders
